,district,uncontested,116first,116last,116gender,116party,2018votes,2018pct,2018margin,congress,115last,115party,115trump_votes_y,115agree_pct,elasticity,pvi_538,trumpagree_-20,trumpagree_-15,trumpagree_-10,trumpagree_-5,trumpagree_0,trumpagree_5,trumpagree_10,trumpagree_15,trumpagree_20,ypreds_-20,ypreds_-15,ypreds_-10,ypreds_-5,ypreds_0,ypreds_5,ypreds_10,ypreds_15,ypreds_20
145,IL-12,False,Mike,Bost,1,R,131613,51.7,3.4000000000000057,115,Bost,R,95,0.9894736842105264,1.17,13.27,0.7915789473684212,0.8410526315789475,0.8905263157894737,0.9400000000000001,0.9894736842105264,1.0389473684210526,1.088421052631579,1.1378947368421053,1.1873684210526316,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
146,IL-13,False,Rodney,Davis,1,R,150586,52.2,4.400000000000006,115,Davis,R,96,0.96875,1.06,7.7,0.775,0.8234375,0.871875,0.9203125,0.96875,1.0171875,1.065625,1.1140625,1.1625,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
147,IL-14,False,Lauren,Underwood,0,D,142261,51.9,-3.799999999999997,115,Hultgren,R,94,0.9680851063829788,0.97,9.87,0.7744680851063831,0.822872340425532,0.871276595744681,0.9196808510638299,0.9680851063829788,1.0164893617021278,1.0648936170212768,1.1132978723404257,1.1617021276595747,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
148,IL-15,False,John,Shimkus,1,R,175682,71.7,43.40000000000001,115,Shimkus,R,94,0.9893617021276596,1.1,44.67,0.7914893617021277,0.8409574468085107,0.8904255319148937,0.9398936170212766,0.9893617021276596,1.0388297872340426,1.0882978723404255,1.1377659574468086,1.1872340425531915,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
149,IL-16,False,Adam,Kinzinger,1,R,149205,59.6,19.200000000000006,115,Kinzinger,R,96,0.9895833333333334,1.11,17.97,0.7916666666666667,0.8411458333333334,0.890625,0.9401041666666667,0.9895833333333334,1.0390625,1.0885416666666667,1.1380208333333335,1.1875,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
150,IL-17,False,Cheri,Bustos,0,D,136989,61.9,-23.8,115,Bustos,D,95,0.3684210526315789,0.97,-1.26,0.29473684210526313,0.3131578947368421,0.33157894736842103,0.35,0.3684210526315789,0.3868421052631579,0.4052631578947368,0.4236842105263158,0.4421052631578947,-57.204002784895586,-57.204002784895586,-57.204002784895586,-56.475067719960514,-56.475067719960514,-56.645591529484335,-56.645591529484335,-56.645591529484335,-56.645591529484335
151,IL-18,False,Darin,LaHood,1,R,193589,67.2,34.40000000000001,115,LaHood,R,96,0.9479166666666666,0.95,29.9,0.7583333333333333,0.8057291666666666,0.8531249999999999,0.9005208333333333,0.9479166666666666,0.9953124999999999,1.0427083333333333,1.0901041666666667,1.1375,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
152,LA-01,False,Steve,Scalise,1,R,192555,71.5,43.0,115,Scalise,R,75,1.0,0.94,41.19,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
153,LA-02,True,Cedric,Richmond,1,D,190182,80.6,-61.19999999999999,115,Richmond,D,87,0.14942528735632185,0.98,-54.08,0.11954022988505748,0.12701149425287356,0.13448275862068967,0.14195402298850576,0.14942528735632185,0.15689655172413794,0.16436781609195403,0.17183908045977014,0.17931034482758623,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
154,LA-03,False,Clay,Higgins,1,R,136876,55.7,11.400000000000004,115,Higgins,R,93,0.967741935483871,0.9,35.19,0.7741935483870968,0.8225806451612904,0.8709677419354839,0.9193548387096775,0.967741935483871,1.0161290322580645,1.064516129032258,1.1129032258064515,1.1612903225806452,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
155,LA-04,False,Mike,Johnson,1,R,139326,64.2,28.40000000000001,115,Johnson,R,93,0.913978494623656,1.02,20.96,0.7311827956989247,0.7768817204301076,0.8225806451612904,0.8682795698924732,0.913978494623656,0.9596774193548387,1.0053763440860215,1.0510752688172045,1.0967741935483872,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
156,LA-05,False,Ralph,Abraham,1,R,149018,66.5,33.0,115,Abraham,R,96,0.9270833333333334,0.91,25.89,0.7416666666666667,0.7880208333333334,0.8343750000000001,0.8807291666666667,0.9270833333333334,0.9734375000000001,1.0197916666666667,1.0661458333333333,1.1125,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
157,LA-06,False,Garret,Graves,1,R,186553,69.5,39.0,115,Graves,R,96,0.8854166666666666,1.08,32.42,0.7083333333333333,0.7526041666666666,0.796875,0.8411458333333333,0.8854166666666666,0.9296875,0.9739583333333333,1.0182291666666665,1.0625,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654
158,ME-01,False,Chellie,Pingree,0,D,199175,59.0,-18.0,115,Pingree,D,93,0.1827956989247312,1.15,-14.87,0.14623655913978495,0.15537634408602152,0.16451612903225807,0.1736559139784946,0.1827956989247312,0.19193548387096776,0.2010752688172043,0.21021505376344085,0.21935483870967742,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792
159,ME-02,False,Jared,Golden,1,D,139231,50.5,-1.0,115,Poliquin,R,95,0.9684210526315792,1.1,6.13,0.7747368421052634,0.8231578947368423,0.8715789473684212,0.9200000000000003,0.9684210526315792,1.0168421052631582,1.0652631578947371,1.113684210526316,1.162105263157895,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
160,MD-01,False,Andy,Harris,1,R,183471,60.1,20.200000000000006,115,Harris,R,95,0.8736842105263158,1.11,30.39,0.6989473684210527,0.7426315789473684,0.7863157894736843,0.8300000000000001,0.8736842105263158,0.9173684210526316,0.9610526315789474,1.0047368421052632,1.048421052631579,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654
161,MD-02,False,Dutch,Ruppersberger,1,D,166449,66.0,-32.0,115,Ruppersberger,D,95,0.30526315789473685,1.04,-21.88,0.2442105263157895,0.2594736842105263,0.27473684210526317,0.29,0.30526315789473685,0.3205263157894737,0.3357894736842105,0.3510526315789474,0.3663157894736842,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883
162,MD-03,False,John,Sarbanes,1,D,200787,69.1,-38.19999999999999,115,Sarbanes,D,95,0.18947368421052632,1.02,-24.44,0.15157894736842106,0.16105263157894736,0.1705263157894737,0.18,0.18947368421052632,0.19894736842105265,0.20842105263157895,0.21789473684210528,0.22736842105263158,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792
163,MD-04,False,Anthony,Brown,1,D,202625,77.7,-55.40000000000001,115,Brown,D,92,0.1956521739130435,0.89,-53.68,0.1565217391304348,0.16630434782608697,0.17608695652173914,0.1858695652173913,0.1956521739130435,0.20543478260869566,0.21521739130434783,0.225,0.23478260869565218,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792
164,MD-05,False,Steny,Hoyer,1,D,209400,70.1,-40.19999999999999,115,Hoyer,D,95,0.18947368421052632,0.88,-28.81,0.15157894736842106,0.16105263157894736,0.1705263157894737,0.18,0.18947368421052632,0.19894736842105265,0.20842105263157895,0.21789473684210528,0.22736842105263158,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792
165,MD-06,False,David,Trone,1,D,157859,58.5,-17.0,115,Delaney,D,93,0.3440860215053764,0.97,-10.44,0.27526881720430113,0.29247311827956995,0.3096774193548388,0.3268817204301076,0.3440860215053764,0.36129032258064525,0.3784946236559141,0.3956989247311829,0.4129032258064517,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883,-66.17352202424264,-66.17352202424264,-66.17352202424264
166,MD-07,False,Elijah,Cummings,1,D,201821,76.5,-53.0,115,Cummings,D,69,0.15942028985507245,0.9,-51.28,0.12753623188405797,0.13550724637681158,0.1434782608695652,0.15144927536231884,0.15942028985507245,0.16739130434782606,0.1753623188405797,0.18333333333333332,0.19130434782608693,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
167,MD-08,False,Jamie,Raskin,1,D,208492,67.6,-35.19999999999999,115,Raskin,D,95,0.1368421052631579,0.87,-27.84,0.10947368421052632,0.11631578947368422,0.12315789473684212,0.13,0.1368421052631579,0.1436842105263158,0.1505263157894737,0.1573684210526316,0.16421052631578947,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871
168,MA-01,True,Richard,Neal,1,D,165499,100.0,-100.0,115,Neal,D,94,0.20212765957446807,1.22,-27.23,0.16170212765957445,0.17180851063829786,0.18191489361702126,0.19202127659574467,0.20212765957446807,0.21223404255319148,0.22234042553191488,0.2324468085106383,0.2425531914893617,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792
169,MA-02,False,Jim,McGovern,1,D,159849,66.6,-33.19999999999999,115,McGovern,D,94,0.13829787234042554,1.21,-22.96,0.11063829787234043,0.1175531914893617,0.12446808510638298,0.13138297872340426,0.13829787234042554,0.1452127659574468,0.15212765957446808,0.15904255319148936,0.16595744680851066,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871
170,MA-03,False,Lori,Trahan,0,D,156339,62.3,-24.599999999999994,115,Tsongas,D,88,0.19318181818181807,1.18,-23.9,0.15454545454545446,0.16420454545454535,0.17386363636363625,0.18352272727272717,0.19318181818181807,0.20284090909090896,0.21249999999999988,0.22215909090909078,0.23181818181818167,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792
171,MA-04,True,Joe,Kennedy,1,D,164072,100.0,-100.0,115,Kennedy,D,87,0.1724137931034483,1.18,-24.96,0.13793103448275862,0.14655172413793105,0.15517241379310345,0.16379310344827588,0.1724137931034483,0.1810344827586207,0.18965517241379312,0.19827586206896552,0.20689655172413796,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
172,MA-05,False,Katherine,Clark,0,D,199339,76.7,-53.40000000000001,115,Clark,D,90,0.16666666666666666,0.98,-43.3,0.13333333333333333,0.14166666666666666,0.15,0.15833333333333333,0.16666666666666666,0.175,0.18333333333333332,0.19166666666666665,0.19999999999999998,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
173,MA-06,False,Seth,Moulton,1,D,201990,66.5,-33.0,115,Moulton,D,94,0.2340425531914893,1.21,-19.06,0.18723404255319145,0.1989361702127659,0.21063829787234037,0.22234042553191485,0.2340425531914893,0.24574468085106377,0.2574468085106382,0.26914893617021274,0.2808510638297872,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
174,MA-07,True,Ayanna,Pressley,0,D,208347,100.0,-100.0,115,Capuano,D,91,0.15384615384615385,1.01,-73.96,0.12307692307692308,0.13076923076923078,0.13846153846153847,0.14615384615384616,0.15384615384615385,0.16153846153846155,0.16923076923076924,0.17692307692307693,0.18461538461538463,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
175,MA-08,True,Stephen,Lynch,1,D,205523,100.0,-100.0,115,Lynch,D,93,0.3118279569892473,1.13,-26.53,0.24946236559139784,0.26505376344086023,0.2806451612903226,0.29623655913978497,0.3118279569892473,0.32741935483870965,0.34301075268817205,0.3586021505376344,0.3741935483870968,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883,-66.17352202424264
176,MA-09,False,Bill,Keating,1,D,161285,59.8,-19.599999999999994,115,Keating,D,91,0.2857142857142857,1.2,-14.8,0.22857142857142856,0.24285714285714283,0.2571428571428571,0.2714285714285714,0.2857142857142857,0.3,0.3142857142857143,0.32857142857142857,0.34285714285714286,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883
177,MI-01,False,Jack,Bergman,1,R,187312,56.3,12.599999999999996,115,Bergman,R,95,0.9684210526315792,1.11,18.64,0.7747368421052634,0.8231578947368423,0.8715789473684212,0.9200000000000003,0.9684210526315792,1.0168421052631582,1.0652631578947371,1.113684210526316,1.162105263157895,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
178,MI-02,False,Bill,Huizenga,1,R,169540,55.3,10.599999999999994,115,Huizenga,R,95,0.9789473684210528,1.04,17.71,0.7831578947368423,0.8321052631578949,0.8810526315789475,0.9300000000000002,0.9789473684210528,1.0278947368421054,1.076842105263158,1.1257894736842107,1.1747368421052633,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
179,MI-03,False,Justin,Amash,1,R,169109,54.4,8.799999999999997,115,Amash,R,96,0.5416666666666666,1.03,10.38,0.4333333333333333,0.46041666666666664,0.4875,0.5145833333333333,0.5416666666666666,0.56875,0.5958333333333333,0.6229166666666667,0.6499999999999999,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.41737726654779,37.74642521175326
180,MI-04,False,John,Moolenaar,1,R,178516,62.6,25.20000000000001,115,Moolenaar,R,96,0.9895833333333334,1.12,20.88,0.7916666666666667,0.8411458333333334,0.890625,0.9401041666666667,0.9895833333333334,1.0390625,1.0885416666666667,1.1380208333333335,1.1875,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
181,MI-05,False,Daniel,Kildee,1,D,164523,59.5,-19.0,115,Kildee,D,93,0.2043010752688172,1.24,-8.59,0.16344086021505375,0.1736559139784946,0.18387096774193545,0.19408602150537632,0.2043010752688172,0.21451612903225806,0.22473118279569892,0.23494623655913977,0.24516129032258063,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697
182,MI-06,False,Fred,Upton,1,R,147435,50.2,0.4000000000000057,115,Upton,R,95,0.9473684210526316,1.06,7.74,0.7578947368421053,0.8052631578947369,0.8526315789473684,0.9,0.9473684210526316,0.9947368421052633,1.0421052631578949,1.0894736842105264,1.1368421052631579,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
183,MI-07,False,Tim,Walberg,1,R,158895,53.8,7.599999999999994,115,Walberg,R,96,0.9895833333333334,1.12,14.04,0.7916666666666667,0.8411458333333334,0.890625,0.9401041666666667,0.9895833333333334,1.0390625,1.0885416666666667,1.1380208333333335,1.1875,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
184,MI-08,False,Elissa,Slotkin,0,D,172884,50.6,-1.2000000000000028,115,Bishop,R,95,0.9789473684210528,1.12,7.18,0.7831578947368423,0.8321052631578949,0.8810526315789475,0.9300000000000002,0.9789473684210528,1.0278947368421054,1.076842105263158,1.1257894736842107,1.1747368421052633,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
185,MI-09,False,Andy,Levin,1,D,181844,59.6,-19.200000000000006,115,Levin,D,95,0.17894736842105266,1.07,-8.62,0.14315789473684212,0.15210526315789477,0.1610526315789474,0.17000000000000004,0.17894736842105266,0.18789473684210528,0.19684210526315793,0.20578947368421055,0.2147368421052632,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792
186,MI-10,False,Paul,Mitchell,1,R,182875,60.3,20.599999999999994,115,Mitchell,R,96,0.96875,1.11,27.01,0.775,0.8234375,0.871875,0.9203125,0.96875,1.0171875,1.065625,1.1140625,1.1625,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
187,MI-11,False,Haley,Stevens,0,D,181902,51.8,-3.5999999999999943,115,Trott,R,90,0.9888888888888888,0.99,6.41,0.7911111111111111,0.8405555555555555,0.8899999999999999,0.9394444444444444,0.9888888888888888,1.0383333333333333,1.0877777777777777,1.1372222222222221,1.1866666666666665,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
188,MI-12,False,Debbie,Dingell,0,D,200588,68.1,-36.19999999999999,115,Dingell,D,95,0.2,1.02,-26.99,0.16,0.17,0.18000000000000002,0.19,0.2,0.21000000000000002,0.22,0.23,0.24000000000000002,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792
189,MI-13,True,Rashida,Tlaib,0,D,165355,84.6,-69.19999999999999,115,Conyers,D,53,0.1320754716981132,0.94,-62.42,0.10566037735849057,0.11226415094339623,0.11886792452830189,0.12547169811320755,0.1320754716981132,0.13867924528301886,0.14528301886792452,0.15188679245283018,0.15849056603773584,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871
190,MI-13,True,Rashida,Tlaib,0,D,165355,84.6,-69.19999999999999,115,Jones,D,3,0.6666666666666666,0.94,-62.42,0.5333333333333333,0.5666666666666667,0.6,0.6333333333333333,0.6666666666666666,0.7,0.7333333333333333,0.7666666666666666,0.7999999999999999,-66.17352202424264,-66.17352202424264,-66.17352202424264,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896
191,MI-14,False,Brenda,Lawrence,0,D,211620,80.8,-61.6,115,Lawrence,D,93,0.1827956989247312,0.93,-59.72,0.14623655913978495,0.15537634408602152,0.16451612903225807,0.1736559139784946,0.1827956989247312,0.19193548387096776,0.2010752688172043,0.21021505376344085,0.21935483870967742,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792
192,MN-01,False,Jim,Hagedorn,1,R,146203,50.2,0.4000000000000057,115,Walz,D,73,0.2054794520547945,1.03,10.99,0.1643835616438356,0.17465753424657532,0.18493150684931506,0.1952054794520548,0.2054794520547945,0.21575342465753422,0.22602739726027396,0.2363013698630137,0.2465753424657534,37.169478594492546,37.169478594492546,37.169478594492546,37.169478594492546,37.61784326685722,37.02849546811508,37.02849546811508,37.02849546811508,36.62736523555694
193,MN-02,False,Angie,Craig,0,D,178079,52.8,-5.599999999999994,115,Lewis,R,93,0.9032258064516128,1.02,2.29,0.7225806451612902,0.7677419354838708,0.8129032258064515,0.8580645161290321,0.9032258064516128,0.9483870967741934,0.9935483870967741,1.0387096774193547,1.0838709677419354,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
194,MN-03,False,Dean,Phillips,1,D,202402,55.7,-11.400000000000004,115,Paulsen,R,96,0.96875,0.98,-5.01,0.775,0.8234375,0.871875,0.9203125,0.96875,1.0171875,1.065625,1.1140625,1.1625,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-64.98450677657516,-64.98450677657516,-64.98450677657516
195,MN-04,False,Betty,McCollum,0,D,216866,66.0,-32.0,115,McCollum,D,94,0.1702127659574468,1.09,-28.08,0.13617021276595745,0.14468085106382977,0.15319148936170213,0.16170212765957445,0.1702127659574468,0.17872340425531916,0.18723404255319148,0.19574468085106383,0.20425531914893616,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
196,MN-05,False,Ilhan,Omar,0,D,267700,78.2,-56.40000000000001,115,Ellison,D,81,0.09876543209876544,0.91,-51.78,0.07901234567901236,0.08395061728395062,0.08888888888888889,0.09382716049382717,0.09876543209876544,0.10370370370370371,0.10864197530864199,0.11358024691358026,0.11851851851851852,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
197,MN-06,False,Tom,Emmer,1,R,192944,61.2,22.40000000000001,115,Emmer,R,94,0.8936170212765957,0.94,23.65,0.7148936170212765,0.7595744680851063,0.8042553191489361,0.8489361702127659,0.8936170212765957,0.9382978723404255,0.9829787234042553,1.027659574468085,1.0723404255319149,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
198,MN-07,False,Collin,Peterson,1,D,146668,52.1,-4.200000000000003,115,Peterson,D,91,0.6703296703296703,1.19,25.32,0.5362637362637362,0.5697802197802198,0.6032967032967033,0.6368131868131868,0.6703296703296703,0.7038461538461538,0.7373626373626373,0.7708791208791208,0.8043956043956043,37.41737726654779,37.41737726654779,37.41737726654779,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326
199,MN-08,False,Pete,Stauber,1,R,159371,50.7,1.4000000000000057,115,Nolan,D,90,0.2777777777777778,1.1,10.09,0.22222222222222224,0.2361111111111111,0.25,0.2638888888888889,0.2777777777777778,0.2916666666666667,0.3055555555555556,0.3194444444444445,0.33333333333333337,37.02849546811508,37.02849546811508,36.62736523555694,36.62736523555694,36.48149861702737,36.48149861702737,36.48149861702737,36.48149861702737,36.48149861702737
200,MS-01,False,Trent,Kelly,1,R,156194,66.8,33.599999999999994,115,Kelly,R,95,0.9263157894736842,0.93,29.99,0.7410526315789474,0.7873684210526316,0.8336842105263158,0.88,0.9263157894736842,0.9726315789473684,1.0189473684210526,1.065263157894737,1.111578947368421,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
201,MS-02,True,Bennie,Thompson,1,D,151149,71.8,-43.6,115,Thompson,D,91,0.17582417582417584,0.95,-30.44,0.14065934065934066,0.14945054945054947,0.15824175824175826,0.16703296703296705,0.17582417582417584,0.18461538461538463,0.1934065934065934,0.2021978021978022,0.21098901098901102,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
202,MS-03,False,Michael,Guest,1,R,156407,62.5,25.0,115,Harper,R,93,0.989247311827957,0.8,22.99,0.7913978494623656,0.8408602150537634,0.8903225806451613,0.9397849462365592,0.989247311827957,1.038709677419355,1.0881720430107527,1.1376344086021506,1.1870967741935483,38.554546439894025,38.554546439894025,38.68606368127333,38.68606368127333,38.68606368127333,39.679658820706166,39.679658820706166,39.679658820706166,39.679658820706166
203,MS-04,False,Steven,Palazzo,1,R,144130,69.0,38.0,115,Palazzo,R,92,0.9565217391304348,0.99,39.29,0.7652173913043478,0.8130434782608695,0.8608695652173913,0.9086956521739131,0.9565217391304348,1.0043478260869565,1.0521739130434784,1.1,1.1478260869565218,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
204,MO-01,False,Lacy,Clay,1,D,216479,80.1,-60.19999999999999,115,Clay,D,94,0.1595744680851064,0.98,-55.63,0.12765957446808512,0.13563829787234044,0.14361702127659576,0.15159574468085107,0.1595744680851064,0.1675531914893617,0.17553191489361702,0.18351063829787234,0.19148936170212766,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
205,MO-02,False,Ann,Wagner,0,R,190008,51.3,2.5999999999999943,115,Wagner,R,95,0.9684210526315792,0.95,15.61,0.7747368421052634,0.8231578947368423,0.8715789473684212,0.9200000000000003,0.9684210526315792,1.0168421052631582,1.0652631578947371,1.113684210526316,1.162105263157895,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
206,MO-03,False,Blaine,Luetkemeyer,1,R,211000,65.1,30.199999999999992,115,Luetkemeyer,R,94,0.9787234042553192,0.94,38.14,0.7829787234042553,0.8319148936170213,0.8808510638297873,0.9297872340425533,0.9787234042553192,1.0276595744680852,1.0765957446808512,1.1255319148936171,1.1744680851063831,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
207,MO-04,False,Vicky,Hartzler,0,R,185784,64.6,29.199999999999992,115,Hartzler,R,94,0.9787234042553192,0.77,35.77,0.7829787234042553,0.8319148936170213,0.8808510638297873,0.9297872340425533,0.9787234042553192,1.0276595744680852,1.0765957446808512,1.1255319148936171,1.1744680851063831,38.554546439894025,38.554546439894025,38.68606368127333,38.68606368127333,38.68606368127333,39.679658820706166,39.679658820706166,39.679658820706166,39.679658820706166
